"","ID","C.1","C.2","C.3","T.1","T.2","T.3","logFC","AveExpr","t","pVal","adjPVal","B"
"32","4821",1627,1048,298,495,300,88,1.32116999515681,5.14240644331876,2.61095565702122,0.0285665204653405,0.977573923710127,-4.53965646392097
"33","4912",196,100,45,264,127,310,-1.54880515402051,3.56264820455785,-2.69828983720589,0.0247807599859746,0.977573923710127,-4.54774665525011
"34","5303",4303,1860,1205,2679,14127,12231,-2.30230060707781,8.36653272302927,-2.81991197180993,0.0203394924936526,0.977573923710127,-4.53614545292691
"35","5595",71,47,8,7,10,0,2.8102514194029,-0.267478601455928,2.44837722885805,0.0372348744167851,0.977573923710127,-4.58554623413956
"36","5747",378,298,94,111,67,4,2.11950801811283,2.77905835340042,2.53684128367453,0.0322339074546177,0.977573923710127,-4.56314975389916
"37","5799",7,16,10,40,23,18,-2.10738636930254,0.454370824075736,-2.34211195338633,0.0442741701822957,0.977573923710127,-4.58084977459928
"38","5904",2248,184,98,719,2647,1555,-2.41121995754356,5.83790585097627,-2.7823601556692,0.0216168209108265,0.977573923710127,-4.53315515140446
"39","7096",3716,700,443,1262,4129,5066,-1.95900735019027,7.16734730440231,-2.5028883798018,0.0340684771621524,0.977573923710127,-4.54205350484592
"40","7111",355,189,85,232,712,629,-1.78441818536386,4.56203976114129,-2.48448222681286,0.0351063480519583,0.977573923710127,-4.5456894765307
"41","7338",56,41,9,92,62,63,-1.67877686311582,1.86795448761229,-2.80406322231118,0.0208689313823917,0.977573923710127,-4.5637684543873
"42","7491",455,184,91,385,397,508,-1.48787970326156,4.56145278976804,-2.89484447663654,0.018016032300208,0.977573923710127,-4.53294107380243
"43","7621",59,20,18,85,48,44,-1.47800664248095,1.70567541801865,-2.48554284412674,0.0350456932919633,0.977573923710127,-4.56976568928586
"44","7712",916,216,6044,14065,7390,7978,-3.49825039315751,8.00526390979025,-2.5316928289615,0.0325055872084017,0.977573923710127,-4.54427893490596
"45","8087",12679,15772,1911,5010,1483,1144,1.43092783061267,8.29009730974452,2.39446657378302,0.040654823300944,0.977573923710127,-4.54871179958298
"46","8941",385,134,58,227,805,420,-1.89095392875889,4.33509503710338,-2.66442679131099,0.0261844288685454,0.977573923710127,-4.54217406765926
"47","9032",247,211,88,75,23,13,1.96238007604034,2.4950026329756,3.104819499416,0.012850997275695,0.977573923710127,-4.55566561087911
"48","9254",2987,1316,303,2097,2283,2589,-1.55183155486247,6.99357368490185,-2.91793854506206,0.01735614591328,0.977573923710127,-4.52830649033039
"49","9380",91,12,5,68,56,52,-1.73100118299538,1.4216957993759,-2.35451629508002,0.0433888010854334,0.977573923710127,-4.57475763165784
"50","9602",278,142,54,77,41,10,1.48953266444009,2.39445796618108,2.42991303405637,0.0383726750834955,0.977573923710127,-4.56668324384694
