"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"35","GB51637",177,99,165,185,247,225,230,207,245,334,361,252,-0.517948935704034,4.79328212931183,-4.35384693025564,0.000677708977955803,0.374034807536465,-0.402202028857293
"36","GB52304",20,13,14,55,72,57,7,6,12,15,17,24,1.42787877351831,1.34395352359464,4.135119275156,0.00103313488752884,0.374034807536465,-1.69658980597143
"37","GB52765",17,14,17,48,52,31,6,8,22,13,13,22,1.12574699420304,1.25643334730785,3.67230972095667,0.00255411426712968,0.374034807536465,-2.172446391318
"38","GB53112",45,14,36,84,97,39,15,14,16,25,40,41,1.04478273216898,2.04160899936974,3.68241567434008,0.00250376678274597,0.374034807536465,-1.90942097654581
"39","GB53186",267,142,256,276,279,265,389,240,311,494,526,465,-0.615285057176548,5.2958735202479,-4.01574627754289,0.00130284050365152,0.374034807536465,-0.898226942379599
"40","GB53220",310,237,383,496,696,538,199,254,343,280,408,412,0.524626422693535,5.51365096846376,3.63218686179527,0.00276432559149765,0.374034807536465,-1.4928803689055
"41","GB53592",77,99,117,117,274,152,34,39,63,99,106,119,0.915915278018146,3.5900110608189,3.82000357468609,0.00191034935329938,0.374034807536465,-1.35288584515341
"42","GB53746",85,67,127,224,371,145,28,60,69,78,89,160,1.09964324242815,3.69875653028087,3.69044081083999,0.0024645025934542,0.374034807536465,-1.52223651140029
"43","GB53783",6,9,12,12,22,15,2,7,2,6,6,6,1.40179855263172,-0.023164495283084,3.96764814904201,0.00143094344884764,0.374034807536465,-2.37028185388356
"44","GB54474",460,372,440,665,1072,659,277,271,434,494,482,605,0.566538370248532,5.95331905127688,3.98749993437773,0.00137658101706167,0.374034807536465,-0.955142763441636
"45","GB54551",46,48,103,125,139,104,36,54,53,36,44,54,1.04973213733969,3.01305265769021,4.0363429923679,0.00125162308550245,0.374034807536465,-1.19439426759095
"46","GB54724",98,87,93,157,283,224,79,78,111,90,101,93,0.750754891903274,3.86545441137042,3.78280087488593,0.00205509684965893,0.374034807536465,-1.35443168508716
"47","GB55029",11323,1511,1629,965,6700,828,443,487,865,688,708,743,1.94018979038271,7.27666251988733,3.74503320169269,0.00221345151608169,0.374034807536465,-1.40270489748023
"48","GB55036",16,22,22,24,44,36,5,6,13,18,19,19,1.11072601150966,1.19926799060171,4.02718973225443,0.00127412551912865,0.374034807536465,-1.84909461170526
"49","GB55196",35,47,42,73,181,85,12,16,27,37,39,73,1.23662962994098,2.48667143056703,3.67058361098314,0.00256281562066685,0.374034807536465,-1.80663329045362
"50","GB55400",56,39,22,71,141,52,28,10,25,19,20,30,1.48459212767182,2.1244786119252,4.32873976596424,0.000711146469495291,0.374034807536465,-1.17528357906891
