"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"29","GB46228",1402,808,1583,1360,1647,1223,835,1178,506,790,755,808,0.774563699622729,7.01858897735647,3.48191384055166,0.00373679410867798,0.536031752952309,-3.85139186173937
"30","GB46230",6070,9680,10937,15379,11258,9548,4607,12732,2036,6896,7350,7523,0.842262961057211,9.95601121673684,3.2350589265475,0.00608632200589752,0.536031752952309,-4.10596884001403
"31","GB47568",16,10,9,16,20,24,21,43,22,15,62,35,-0.880470173405341,1.45999293200437,-3.33733128704411,0.00497224410847706,0.536031752952309,-4.29346168312829
"32","GB47590",8500,9570,9198,13423,6793,8705,7078,8447,2691,6231,7984,6127,0.672634725688418,9.89500108217604,3.22743697638332,0.00617871297337481,0.536031752952309,-4.10413816082567
"33","GB48374",45,49,46,51,44,61,32,44,21,30,38,38,0.641536634210561,2.37979717095589,3.39547856886667,0.00443244299413862,0.536031752952309,-4.16364498443503
"34","GB48379",374,427,445,423,318,412,301,357,160,232,220,291,0.741055541468395,5.34022085040525,3.28115728469354,0.00555621079704839,0.536031752952309,-3.78902833469338
"35","GB48512",26197,45568,43046,47971,33804,46938,16542,34237,18768,15954,15901,29377,0.985772672603764,11.8401510082465,3.25716705904584,0.00582606291956728,0.536031752952309,-4.19383716316538
"36","GB48632",30,24,15,28,66,33,66,58,26,62,129,99,-1.07618403421613,2.50954341947288,-3.92386579428275,0.0015683357068038,0.536031752952309,-4.06493653918368
"37","GB48817",17,22,13,25,27,25,41,51,12,23,65,48,-0.719442864467366,1.81528216296322,-3.422128062282,0.00420509847875327,0.536031752952309,-4.23855195093948
"38","GB49852",81,45,52,97,81,150,112,154,82,170,415,163,-0.939581144053524,3.83877695087016,-3.66071100374994,0.00262688454792561,0.536031752952309,-3.85144442029004
"39","GB49963",1199,1058,322,1737,840,3759,6094,9307,581,3963,4378,4895,-1.63323370105002,8.04986350740969,-3.35200408867916,0.00483010847853979,0.536031752952309,-3.96568088631537
"40","GB50259",50,39,27,65,80,77,86,112,43,52,149,116,-0.613817616016379,3.10545279829555,-3.36857319256175,0.00467449373373961,0.536031752952309,-4.05287651627883
"41","GB50405",12,11,21,21,47,40,47,60,31,40,116,114,-1.36024847710597,2.23556025584488,-4.22379321007756,0.000876669362425696,0.536031752952309,-4.080106423944
"42","GB50529",14,17,22,28,27,36,11,20,5,7,27,16,0.883193398654025,1.14535104181012,3.50988856431405,0.00353605818976147,0.536031752952309,-4.30550506226354
"43","GB51398",500,520,471,770,480,600,393,670,195,421,486,402,0.512630083219694,5.90890481734958,3.32183310983191,0.00512692889452718,0.536031752952309,-3.7980237017276
"44","GB51798",41,54,31,106,55,85,69,145,37,80,191,137,-0.705849499748005,3.25027942955089,-3.26188925168231,0.00577192994908686,0.536031752952309,-4.05274545471601
"45","GB52632",287,294,329,442,292,533,201,364,169,172,271,337,0.62695624113457,5.22051964760674,3.47571980331631,0.00378276998467912,0.536031752952309,-3.71788052742932
"46","GB52833",8,9,28,13,6,15,4,3,1,1,12,5,1.71938805189366,-0.231989355679154,3.57381814295396,0.00311716506633369,0.536031752952309,-4.40210137982768
"47","GB53539",354,288,301,417,279,322,238,331,159,173,241,244,0.613067967325736,5.10899098695795,3.48790387030617,0.00369286766820632,0.536031752952309,-3.71496667056959
"48","GB53954",392,348,349,543,445,457,368,491,170,275,519,322,0.381948802285534,5.58015244632792,3.27212524869125,0.00565630860289664,0.536031752952309,-3.79306451417168
"49","GB54532",12,5,6,10,22,14,19,41,12,15,57,18,-1.07738136814694,1.02059564222325,-3.35048925325116,0.00484459218857189,0.536031752952309,-4.33723230504341
"50","GB55668",34,27,23,81,66,41,52,102,37,51,207,113,-0.889653602689721,2.87032624919844,-3.23196413105137,0.0061236687426093,0.536031752952309,-4.12415278572848
