"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB47520",3118,2634,3106,6224,5249,3500,6205,7982,6366,2275,5684,5146,-0.508928340156215,9.15385918550271,-2.50722405470005,0.0252847704093664,0.999966340168494,-4.32648528360802
"19","GB47954",2,13,7,8,7,19,32,22,24,5,20,15,-1.19830884621158,0.629283636203487,-2.73566212785012,0.016230057081793,0.999966340168494,-4.46096574470335
"20","GB49240",1233,946,937,1397,1708,1651,1656,3191,2479,711,1826,1488,-0.455766470929791,7.5626016209452,-2.55224187649784,0.023181681901358,0.999966340168494,-4.25807681454301
"21","GB49708",142,16,101,121,157,60,21,16,12,30,74,46,1.65584811321075,2.59990356139813,2.77711354297,0.014966222757325,0.999966340168494,-4.32889756838113
"22","GB49734",28,18,20,31,46,35,12,29,27,5,16,35,0.591876273706355,1.53461201230265,2.39647444680669,0.0312654045209061,0.999966340168494,-4.44765610917716
"23","GB50003",188,109,264,243,372,309,103,135,148,117,162,255,0.653943706352067,4.55989836797068,2.51114583711336,0.0250945016594021,0.999966340168494,-4.1987459385993
"24","GB50292",30,26,45,26,29,31,12,13,17,39,6,5,1.33147359740083,1.34448381271118,2.76965848548763,0.0151862118692079,0.999966340168494,-4.42084879882856
"25","GB50529",14,17,22,27,27,36,11,28,20,5,7,16,0.75294453696379,1.14535104181012,2.65920459011383,0.0188392984873931,0.999966340168494,-4.44085911952608
"26","GB50869",165,172,183,229,292,194,103,247,204,74,132,195,0.401338165470269,4.46230394881339,2.41046008019993,0.0304416928055863,0.999966340168494,-4.2317721807699
"27","GB50885",604,676,544,805,1092,810,569,784,700,270,564,773,0.315852531044767,6.38041547122136,2.46885790825025,0.0272205993081026,0.999966340168494,-4.22470331471488
"28","GB51043",48,60,51,128,88,107,127,160,153,39,101,102,-0.53099672032826,3.50383376572301,-2.48493218974162,0.0263928545729734,0.999966340168494,-4.29209071586773
"29","GB51095",202,122,85,327,483,336,267,459,423,299,317,324,-0.650299167317693,5.13199328795629,-2.50422234109554,0.0254313360307885,0.999966340168494,-4.18206681690793
"30","GB51238",567,333,179,409,589,662,1315,838,1227,335,309,635,-0.706561795652338,6.08073480345351,-2.41057978103497,0.0304347328314842,0.999966340168494,-4.22843975642997
"31","GB51700",222,223,162,258,382,286,292,364,405,188,246,319,-0.282845311427015,5.10656749034659,-2.41769598227004,0.030023677373885,0.999966340168494,-4.20561112098257
"32","GB52142",15,15,8,14,17,18,27,34,35,14,16,24,-0.779128172475058,1.26142668225668,-3.48542848883377,0.00369728412894807,0.999966340168494,-4.35515135206268
"33","GB52158",352,280,200,463,823,625,617,654,1037,212,399,940,-0.503720374020329,5.94613646356904,-2.46567814100613,0.02738726013694,0.999966340168494,-4.20560590412279
"34","GB52203",11,34,18,14,16,29,98,31,57,23,31,33,-1.14438955573302,1.83809740006615,-2.83609952795033,0.0133320662984136,0.999966340168494,-4.37886461986325
"35","GB52352",76,58,90,92,126,108,61,54,121,26,45,83,0.529808854202025,3.21219054474317,2.73029832671022,0.0164010151267287,0.999966340168494,-4.26977640546968
"36","GB52453",122,58,114,108,174,186,68,93,97,17,63,111,0.774196748503349,3.49640235706444,3.22984072856577,0.00613063393417031,0.999966340168494,-4.13695460505745
"37","GB52597",84,46,53,105,221,122,35,92,53,32,102,48,0.786259673386279,3.18688272251209,2.59575094925171,0.0213097895172793,0.999966340168494,-4.30005358129478
"38","GB52833",8,9,28,6,12,15,4,13,3,1,1,5,1.57514471486452,-0.231989355679154,3.07942457257617,0.00825472426040754,0.999966340168494,-4.46761483738144
"39","GB52892",16,16,10,23,21,16,25,26,41,12,19,30,-0.584394287025982,1.37746378835509,-2.80059121338946,0.0142935743654703,0.999966340168494,-4.41167129290226
"40","GB53143",298,185,145,369,466,387,450,580,567,133,295,470,-0.4287491163637,5.38446321369585,-2.38681636001394,0.0318465750404295,0.999966340168494,-4.2157625871304
"41","GB53497",2,10,3,6,5,4,11,6,16,11,8,16,-1.17917089891531,-0.069746451073951,-2.80101413118038,0.0142817326842596,0.999966340168494,-4.48238876300103
"42","GB54460",243,383,55,334,521,471,791,714,574,342,352,828,-1.07979675750856,5.65315031957934,-2.90891879700213,0.0115543809916468,0.999966340168494,-4.0708610320506
"43","GB54692",228,233,208,420,442,520,416,475,592,188,471,460,-0.402108886774631,5.53475427797749,-2.52420829885062,0.0244706319175399,0.999966340168494,-4.17487327909121
"44","GB54903",13,16,7,6,26,21,38,29,28,22,18,27,-0.962641714018502,1.28446783526562,-2.91345791974062,0.0114516324374258,0.999966340168494,-4.40838009651664
"45","GB54918",69,184,65,128,103,79,27,79,27,54,46,71,1.05577027079736,3.11854029135348,2.64113944087704,0.0195128901726786,0.999966340168494,-4.30012332525868
"46","GB54954",24,26,17,24,39,22,38,49,52,18,23,36,-0.508449419868445,1.90286196315153,-2.53521897764171,0.023956359264936,0.999966340168494,-4.40894298309911
"47","GB55291",22,15,56,61,64,43,15,28,27,8,17,39,0.864530987450369,1.84497644742812,2.59199399079553,0.0214654920849125,0.999966340168494,-4.40720496992446
"48","GB55351",14,12,18,14,27,23,5,11,16,6,7,10,0.93639482341081,0.69334055336567,3.51343336073018,0.00349822017407768,0.999966340168494,-4.39738444761592
"49","GB55921",89,61,79,156,250,243,60,166,102,67,57,56,0.740047604409125,3.66947618777546,2.50284740321784,0.0254987425154196,0.999966340168494,-4.27416504422703
"50","GB55997",17,36,9,33,128,87,73,104,166,30,56,79,-1.02177957393454,2.73566667824577,-2.62224422598587,0.020242379931674,0.999966340168494,-4.33767336318582
