"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB50283",168,197,215,113,258,255,359,474,510,204,351,330,-0.658220719948068,5.07309674855707,-3.74872539749873,0.00219084622871402,0.934349148682821,-3.79940938260993
"28","GB50373",160,110,213,78,357,268,90,139,166,118,152,184,0.592325862555818,4.31314042641795,3.87811015186344,0.00169916229976457,0.934349148682821,-3.83002276812443
"29","GB50510",94,77,88,106,165,140,64,86,65,68,98,74,0.734253133564822,3.52934647777121,3.464762835535,0.00383822970122445,0.934349148682821,-4.061079083083
"30","GB50763",140,182,159,105,488,273,370,499,491,266,319,318,-0.67102863847742,5.1026387718807,-3.30688908845686,0.00524740693053561,0.934349148682821,-3.92111514578557
"31","GB50829",30,25,24,27,81,41,5,14,24,18,29,34,1.12758494250735,1.68696452094559,3.39437047888323,0.00441234750709761,0.934349148682821,-4.31917300969166
"32","GB50883",141759,35974,75560,89545,155616,56938,18929,92397,44664,34817,34430,33488,1.35290434966422,12.8064244036742,3.59310127343107,0.00297782457947425,0.934349148682821,-4.28204541207029
"33","GB50924",217,199,283,101,455,340,318,458,902,448,498,373,-0.729847213051936,5.4281163007982,-4.14045134662605,0.00101866668852732,0.934349148682821,-3.70116232903107
"34","GB51174",18976,6877,16749,12970,25181,16560,4386,17288,10722,6682,6964,6725,1.1664937867386,10.4524894541244,4.18008407685864,0.000943365265054301,0.934349148682821,-4.09701904908466
"35","GB51306",19848,1565,37674,2148,8134,808,867,289,1206,2609,1119,412,2.76398754596738,8.04479470625247,3.25109237389009,0.00586086476749112,0.934349148682821,-4.1036896332109
"36","GB52179",180,114,285,147,551,271,390,648,601,375,482,506,-0.896602482683953,5.40923904791486,-4.87544225273023,0.000251806403028809,0.934349148682821,-3.5501848832676
"37","GB52281",30,8,21,32,65,31,10,13,17,7,25,8,1.31826425684691,1.23405279093704,3.33133945507732,0.00499923557053531,0.934349148682821,-4.36722710363014
"38","GB52631",233,210,184,141,319,238,279,445,537,324,388,287,-0.558158250485351,5.1641508107206,-3.51615291741022,0.00346708841964693,0.934349148682821,-3.85639144281561
"39","GB52721",213,137,153,122,250,280,122,161,129,99,69,79,1.04221342360792,4.15714607792413,4.61629486959343,0.000409343375508208,0.934349148682821,-3.722273535884
"40","GB53347",12,15,15,15,60,25,60,129,74,77,79,40,-1.55582970798533,2.29743851733281,-4.48769380717733,0.000522483355343044,0.934349148682821,-4.14337537956614
"41","GB53355",14,6,8,5,23,12,19,29,48,28,32,15,-1.11616130451352,1.10575029679548,-3.64440427614096,0.00269095033317802,0.934349148682821,-4.35270016149938
"42","GB53632",150,71,72,87,484,146,17,37,57,43,120,121,1.50553010424031,3.41764909318651,3.49016641635474,0.00365001491158781,0.934349148682821,-4.08908037270299
"43","GB53682",31,45,39,53,66,77,22,14,30,26,33,28,1.19287021998977,2.17975261051699,3.88838664233974,0.00166528324099207,0.934349148682821,-4.20781539154116
"44","GB54258",1036,1092,1267,353,1408,1531,1460,3110,3159,1760,2151,2332,-0.922700037118815,7.59116491565694,-4.65203119697575,0.000382632202761836,0.934349148682821,-3.79499825512302
"45","GB54729",37,27,39,23,36,52,23,29,23,16,15,33,0.821644336176315,1.85141246269062,3.26908216497405,0.00565562553035185,0.934349148682821,-4.31439352860884
"46","GB55235",221,140,272,128,547,357,327,620,593,335,366,416,-0.574051094130841,5.3702854673859,-3.59022887453206,0.00299477105636246,0.934349148682821,-3.83583189446226
"47","GB55393",572,586,892,381,1292,1326,791,1820,1835,1262,1615,1453,-0.665171623003462,7.04976878664583,-4.07715095485775,0.00115193101923415,0.934349148682821,-3.84661063789332
"48","GB55495",196,312,292,263,525,577,143,206,260,203,352,236,0.798897387558098,5.13626752519941,3.54043616872673,0.00330450644970321,0.934349148682821,-3.84412459484941
"49","GB55816",84,91,83,71,115,144,70,52,50,61,98,54,0.840105355210571,3.3099516440892,3.23941957216631,0.0059979968026188,0.934349148682821,-4.14162844346572
"50","GB55841",16,21,20,17,37,35,8,15,12,8,17,24,1.00200339235193,1.1867384873577,3.789386040602,0.00202244505224708,0.934349148682821,-4.32954547317363
