"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"38","GB48163",3201,4333,2393,4685,2332,5025,1977,4203,1913,2666,3047,3161,0.797034079477191,8.62372147532909,4.9655600435405,0.000219170076501983,0.0563205037811899,0.832030645830333
"39","GB55298",2842,3629,3042,3966,1666,3909,1373,3241,1667,2324,1695,2718,0.992108282402548,8.32956251671406,4.96185902088475,0.00022066502385638,0.0563205037811899,0.830826204585653
"40","GB45476",3182,3442,3411,4615,2381,5090,1772,3924,2069,2576,2018,3449,0.937648327555026,8.58500757800117,4.90150038388378,0.000246596846448846,0.0589452013498553,0.727530522256927
"41","GB47181",2961,3625,2760,5525,2063,4920,1847,4220,1910,2655,2180,3055,0.872978173559936,8.55988942535017,4.91597028350431,0.000240104985868796,0.0589452013498553,0.751786831313854
"42","GB55150",3921,5494,4566,5879,2799,4794,2478,4515,2653,3386,2633,3567,0.943304877259342,8.89865896752776,4.89686685197918,0.000248713929746225,0.0589452013498553,0.714268066087237
"43","GB47601",138,135,69,161,77,165,64,130,65,108,111,95,0.773121409858248,3.74144181331491,4.86455814928809,0.000264009708622067,0.0611151776656756,0.669833627225577
"44","GB41143",6047,6645,4362,7482,3920,9440,3885,6841,3601,4854,4907,6108,0.733812795797995,9.44255629468887,4.78360296727772,0.000306771362512432,0.0624746632424612,0.517632538704106
"45","GB42663",5757,6916,4118,6944,3697,8747,3458,6322,4098,4628,5006,4875,0.743361094948154,9.37098106468349,4.78856744625632,0.000303953180158232,0.0624746632424612,0.527247113346256
"46","GB48632",30,24,15,28,26,33,66,58,62,66,129,99,-1.18415457623382,2.50954341947288,-4.77601515248699,0.000311131120103914,0.0624746632424612,0.388352523447232
"47","GB48884",578,501,544,1013,416,1004,378,729,439,583,758,619,0.601344292413272,6.26397091550751,4.76723483202182,0.000316256230178723,0.0624746632424612,0.518865410471901
"48","GB52632",287,294,329,442,169,533,201,364,172,292,271,337,0.717164064453861,5.22051964760674,4.80494798129287,0.000294843142479693,0.0624746632424612,0.581799267124834
"49","GB52685",1856,2064,2082,2956,949,2853,1171,2278,1155,1470,1124,1739,0.902120544833061,7.76041843322158,4.75292901005707,0.000324794601011874,0.0624746632424612,0.488962203347495
"50","GB53037",918,1474,1194,2057,634,1626,716,1415,766,926,864,930,0.854910374795889,7.08084741677682,4.75847426330615,0.00032145696477333,0.0624746632424612,0.502334808227158
