"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB44002",152,196,128,203,122,176,70,148,32,77,163,107,0.742559170885819,3.92393802049819,3.22110141088985,0.00623546798034825,0.99956998702336,-4.06831283487117
"17","GB44167",236,335,208,198,294,194,116,116,128,165,98,175,0.889939033510249,4.49903405441335,2.7506039652281,0.0157593632409182,0.99956998702336,-4.12855794112922
"18","GB44987",68,105,118,146,188,188,170,221,131,209,186,205,-0.553915815974758,4.29898721208159,-2.68537385495898,0.0178995778215731,0.99956998702336,-4.15903123585486
"19","GB45734",72,131,85,70,77,81,38,63,48,41,33,46,0.872756914326513,2.96871559230083,2.72880776202581,0.0164451911424303,0.99956998702336,-4.29232058602092
"20","GB46225",1128,1242,1129,2296,1559,1769,925,1528,614,864,1181,658,0.623112258408391,7.21084669675029,3.18373527472909,0.00671403544392299,0.99956998702336,-4.08107565901128
"21","GB46240",187,290,168,315,312,349,185,345,103,162,202,194,0.435407574766235,4.8189115686671,2.69753732142964,0.0174801310421393,0.99956998702336,-4.11909081622165
"22","GB46289",91,56,44,70,33,64,334,430,56,73,203,98,-1.53716880630812,3.57190258899198,-3.59373591587941,0.00298396615833447,0.99956998702336,-4.05964487964735
"23","GB46768",903,970,590,734,751,876,640,622,312,468,469,545,0.63982574644226,6.32637224463638,3.1064143293914,0.00782352554871957,0.99956998702336,-4.03697082842938
"24","GB47885",23,22,33,39,35,29,24,105,18,85,75,67,-0.933473302286421,2.3429057003473,-2.81427122194071,0.0139120195307832,0.99956998702336,-4.33616390743314
"25","GB47903",114,99,128,221,268,317,537,717,207,203,304,177,-0.85934139436799,4.89038500948492,-2.78980446685695,0.0145954423008489,0.99956998702336,-4.09571477713077
"26","GB48447",100,27,24,78,57,91,27,32,34,13,19,25,1.24689230851205,2.22631083601776,3.57185837502589,0.00311563888514871,0.99956998702336,-4.2492799838316
"27","GB48823",31,11,11,17,22,39,28,52,40,33,32,34,-0.816806798828349,1.78509323258261,-2.73122522936612,0.0163677134635051,0.99956998702336,-4.39181135827315
"28","GB48867",43,37,46,73,69,75,79,96,36,55,85,102,-0.426374923914029,3.01189027378811,-2.74985192451859,0.0157825552068,0.99956998702336,-4.28072917426153
"29","GB49405",71,114,49,112,71,124,46,78,50,29,58,75,0.650839054808081,3.11944340458217,2.67324520771204,0.0183275519667418,0.99956998702336,-4.28599395862748
"30","GB49543",3060,1498,1603,4122,2642,4006,5011,6543,1025,5257,7837,7990,-0.87235893297172,8.81151729300304,-3.03593099431294,0.00899257163255289,0.99956998702336,-4.20000110317643
"31","GB49753",19,223,130,52,258,102,485,778,295,374,211,101,-1.80261083403654,4.46554859470728,-2.79240312565776,0.0145213244046568,0.99956998702336,-4.14952624766997
"32","GB49764",121,138,128,206,176,209,83,149,55,131,136,107,0.556696736829276,4.04819415908404,3.51966897519328,0.00345392851806437,0.99956998702336,-3.97395016863484
"33","GB49869",216,182,140,257,390,347,512,493,116,296,418,463,-0.572289065871021,5.20338400539247,-2.93483676797196,0.010976720001615,0.99956998702336,-4.03824197478753
"34","GB49963",1199,1058,322,1737,840,4378,6094,9307,581,3963,3759,4895,-1.67475077748049,8.04986350740969,-3.51027609090706,0.00351863565052089,0.99956998702336,-4.0666846678736
"35","GB50037",39,27,34,44,37,40,34,33,13,17,16,13,0.853235661220652,1.79033032746991,3.03970955160074,0.00892572561701739,0.99956998702336,-4.35419242536698
"36","GB50313",5,1,5,6,11,6,23,18,6,26,23,8,-1.59472676560738,0.220879359351633,-3.50976262545785,0.00352220789798097,0.99956998702336,-4.42595926692915
"37","GB50590",5868,6495,8525,11352,8512,6943,4108,7215,3652,3404,5390,6087,0.650653374502619,9.60616256134704,2.78844077388236,0.0146344847963113,0.99956998702336,-4.28271785291564
"38","GB50864",17,37,23,32,59,51,10,19,13,16,19,32,0.934983558827367,1.64074825471979,2.99375583676327,0.00977313728310513,0.99956998702336,-4.37204772200936
"39","GB50869",165,172,183,247,229,292,103,204,74,132,194,195,0.51605773887143,4.46230394881339,3.65151423867178,0.00266261040659056,0.99956998702336,-3.88277604034093
"40","GB51489",76,121,65,127,145,229,54,98,63,44,66,113,0.750447316621256,3.53012656289388,3.17830161089602,0.00678661009629175,0.99956998702336,-4.13263264709226
"41","GB51722",170,197,124,341,223,272,122,210,80,119,185,161,0.549504367873962,4.45449323264327,3.71710991617657,0.00233995254687735,0.99956998702336,-3.86808222676888
"42","GB52203",11,34,18,31,14,16,98,57,23,31,29,33,-1.12065050080449,1.83809740006615,-2.74692199318816,0.0158732283296634,0.99956998702336,-4.3873204787478
"43","GB52643",891,1233,839,1341,1287,1634,723,1080,562,748,765,1167,0.465350502271185,6.96615317312038,2.75411776948678,0.0156514417395904,0.99956998702336,-4.17227502429032
"44","GB52793",387,366,369,486,341,438,281,377,190,269,267,302,0.488886689052259,5.40006277890769,2.82894400832161,0.0135172956429728,0.99956998702336,-4.0710471364714
"45","GB52817",8,4,3,6,7,25,33,40,2,32,25,27,-1.581024953464,0.661362473014294,-3.27112637562884,0.00564762131676506,0.99956998702336,-4.41877265814201
"46","GB52833",8,9,28,13,6,12,4,3,1,1,15,5,1.49740654112863,-0.231989355679154,2.86267799581592,0.0126509406785138,0.99956998702336,-4.48031738643012
"47","GB53647",201,213,80,244,186,284,653,562,77,409,330,468,-0.943124582796384,5.03520767005874,-3.04246027894202,0.00887737238033071,0.99956998702336,-4.01689595014077
"48","GB54692",228,233,208,475,420,442,416,592,188,471,520,460,-0.454388661276675,5.53475427797749,-3.07396238568098,0.00834177683815161,0.99956998702336,-3.99875379390602
"49","GB54804",877,640,785,1316,584,578,377,569,198,341,999,347,0.859755419905103,6.16699054709732,2.9699826375011,0.0102422419283544,0.99956998702336,-4.0657674267013
"50","GB55147",67,63,57,73,91,114,116,169,43,92,107,134,-0.511349826029678,3.49305876510269,-3.39276642882283,0.00443916947929055,0.99956998702336,-4.0903970947908
