"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"39","GB52910",63,43,68,36,53,58,58,30,40,13,14,12,1.0186742171926,2.45060418445754,4.42558383646031,0.000620731111240381,0.130455487151024,-0.161192821219827
"40","GB53212",33,36,66,23,34,40,17,14,17,6,10,10,1.54898289018346,1.71616983540361,6.11423002858136,3.08085824542913e-05,0.130455487151024,1.98541776944514
"41","GB53237",39,38,58,20,68,43,119,78,100,40,41,92,-0.854431937984952,3.09254388921914,-4.55118114048407,0.000490271183781007,0.130455487151024,0.0978371582746815
"42","GB53621",56,40,56,31,36,56,20,18,31,8,9,12,1.47834669791649,2.01410667888946,6.26966097534983,2.38287213985911e-05,0.130455487151024,2.29878222250674
"43","GB53782",826,700,847,443,523,684,722,341,471,268,262,274,0.813218093217,6.23262543600681,4.9465402157641,0.000236155407885396,0.130455487151024,0.793825353236412
"44","GB54362",42,44,63,26,67,61,35,19,39,11,18,23,1.03043869228671,2.36048756722374,5.37466471075951,0.000109520991974968,0.130455487151024,1.25487094741736
"45","GB54962",44,36,47,17,67,152,6,1,5,6,18,2,3.39211319015941,1.27909079972734,5.88046821378276,4.56260937405898e-05,0.130455487151024,1.36580638890613
"46","GB54996",854,857,941,550,710,991,663,349,827,197,337,339,0.958361785388313,6.45984995166849,5.08974753392207,0.000182137735914475,0.130455487151024,1.03529439309991
"47","GB55474",16,9,18,8,27,16,70,39,32,14,19,30,-1.09950568311551,1.71942242280577,-4.44432342080368,0.000599192512063605,0.130455487151024,-0.234111103849195
"48","GB55599",362,359,489,173,317,528,355,148,265,105,125,84,1.07441413641739,5.18619887722317,5.0369918610733,0.000200363217600599,0.130455487151024,0.945663824005533
"49","GB40085",10,16,11,6,11,16,2,2,6,2,3,6,1.65383767288548,0.00674540589170199,4.35941745801808,0.000703378565081061,0.144479699133487,-0.768603230529636
"50","GB40304",473,457,487,520,356,419,289,120,288,150,228,168,1.18151505289409,5.52295122577266,4.33547063949776,0.000736014190638923,0.146326262126727,-0.280177019371576
