"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB40873",42,30,25,22,37,34,5,7,6,5,20,31,1.98184346088815,1.44841935619715,5.13135896489194,0.000160875243171682,0.0400455720661481,1.00637973866211
"41","GB44123",731,446,465,352,547,458,290,294,186,145,363,480,1.14756245693843,5.81531056276899,5.12683469575488,0.000162203714570931,0.0400455720661481,1.08087096800408
"42","GB44697",99,91,70,62,74,69,45,44,16,19,48,78,1.30179681615775,3.04015705212388,5.0897198362936,0.000173541889347955,0.0400455720661481,1.073152110627
"43","GB44738",20,19,12,12,20,18,6,15,2,4,11,8,1.55724580939491,0.744453569282464,5.10678025611373,0.000168231134343604,0.0400455720661481,0.850482155626825
"44","GB54829",365,195,233,180,293,203,62,104,56,53,117,280,1.67067746976739,4.52295067049281,5.08493447246676,0.000175062610125238,0.0400455720661481,1.03070178959963
"45","GB55416",262,201,188,160,306,195,50,73,53,34,115,266,1.79280490777002,4.31185840611342,5.06895458992987,0.000180241904814991,0.0403141060436196,1.01321028397901
"46","GB46673",44,49,23,26,45,30,13,18,9,9,12,40,1.55107395304189,1.82902419652793,5.03388399941003,0.000192174653989571,0.0420486498348921,0.91121248198051
"47","GB42584",61,31,22,11,20,16,5,14,4,5,6,9,2.0854978767992,0.992545750548275,4.98644959199262,0.000209633782929232,0.042630626559128,0.710898267927369
"48","GB43418",12,19,15,16,26,27,2,8,9,3,2,4,2.43792861610693,0.505992700865541,5.01121769374417,0.000200320913614392,0.042630626559128,0.648299834218294
"49","GB50449",292,66,33,78,112,31,13,15,7,24,19,32,2.5217600276065,2.46800479367924,4.95427732958864,0.000222406176841802,0.042630626559128,0.822662999018285
"50","GB51724",176,132,54,91,315,157,545,820,173,686,1161,366,-1.63961426319055,5.3674469778838,-4.99227134037846,0.000207405122988022,0.042630626559128,0.859785821782397
