"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB46656",349,202,273,164,155,326,369,332,573,255,413,369,-0.609966351411271,5.51390656184213,-4.08970217457634,0.00116328664961773,0.616235796231706,-1.05190558413922
"20","GB40511",126,108,309,87,52,333,456,534,993,136,362,260,-1.33960219331078,5.14301867966991,-3.93359312976008,0.00157274286040903,0.661295860992414,-1.3061741322993
"21","GB41642",567,492,841,371,305,468,443,323,476,257,353,290,0.545609635795677,5.98623492352536,3.90159791577442,0.00167341997698293,0.661295860992414,-1.32649587528895
"22","GB45283",160,107,195,68,44,230,274,441,620,118,202,342,-1.22161300596153,4.82674945130211,-3.94968394804498,0.00152446817722427,0.661295860992414,-1.29927829839145
"23","GB47406",14,10,26,12,23,46,55,47,67,41,36,86,-1.38644748372258,2.31955491254777,-3.93290565838831,0.00157483978007653,0.661295860992414,-2.0902315617823
"24","GB48994",98,66,237,62,47,230,200,245,333,109,236,172,-0.893642414560405,4.47426285867553,-3.87409279302429,0.00176521141847473,0.661295860992414,-1.42810879113958
"25","GB49796",126,43,79,106,72,141,345,369,664,374,93,399,-1.90458446101235,4.7126849849944,-3.96213246517488,0.00148816041169418,0.661295860992414,-1.34421587724306
"26","GB51732",42,65,117,24,25,144,172,135,337,97,95,147,-1.28870436751503,3.81336035498062,-3.84123560173006,0.00188161989437594,0.661295860992414,-1.64694951811924
"27","GB51805",1076,952,1397,508,577,760,884,425,639,416,542,446,0.696448561963368,6.68832379243236,3.8587617563893,0.00181858570464421,0.661295860992414,-1.49021348000057
"28","GB52597",146,110,126,73,97,56,36,34,83,26,45,37,1.21368161652144,3.28480655323724,3.83478584489334,0.00190537307191058,0.661295860992414,-1.8191232675911
"29","GB52947",488,413,1208,185,128,908,1331,2218,3241,441,791,1399,-1.59590846972304,6.82762682857266,-3.8994805667215,0.00168030997772653,0.661295860992414,-1.49678358265396
"30","GB42156",276,189,495,147,179,465,447,502,614,235,424,408,-0.621941349302438,5.6823854622561,-3.81301157492708,0.00198784165560029,0.666920875453898,-1.43109456914692
"31","GB47840",113,33,69,51,26,154,135,217,367,71,142,273,-1.44569576335246,4.01286893637562,-3.79077248210807,0.00207582314772655,0.673972902640895,-1.66075261981476
"32","GB46030",18,14,29,8,15,23,25,34,62,31,30,51,-1.04218428625964,1.9638195184199,-3.75631272178785,0.00222004256212609,0.677112981448456,-2.36672731413559
"33","GB55575",442,278,533,255,194,565,829,436,823,340,570,523,-0.597788851915943,6.09533818704495,-3.75872991281294,0.00220960203015781,0.677112981448456,-1.53768775924405
"34","GB44163",631,577,309,210,412,223,120,65,216,240,164,134,1.47248198038466,5.14052176009933,3.6421144736482,0.00277488601673452,0.803638243934634,-1.68640872904452
"35","GB49845",460,250,968,225,209,598,1145,791,1082,303,640,678,-0.830035691510473,6.33431315606733,-3.63850187668361,0.00279456915426847,0.803638243934634,-1.73256220754644
"36","GB53769",918,526,1203,441,293,1347,2052,2218,3524,607,1456,807,-1.06979133235058,7.29069551181019,-3.57951090347384,0.0031367357725116,0.876979043064702,-1.95787692871843
"37","GB42802",1339,1732,5323,1163,417,584,538,587,932,336,574,338,1.3106837194676,6.94861059898882,3.54186176998188,0.0033769639536923,0.894451110366131,-1.9463609322031
"38","GB54777",95,65,126,56,49,87,151,152,332,100,151,70,-0.865244635441666,4.0066396673254,-3.55024852461095,0.00332188960711474,0.894451110366131,-1.93391720272332
"39","GB43582",10,5,8,7,5,26,28,23,47,7,28,18,-1.32412390838292,1.13485666141656,-3.52275049145526,0.00350593344207464,0.896557070378886,-2.85478024457259
"40","GB47823",215,194,509,93,94,329,545,1131,1121,203,242,650,-1.31415458406539,5.65020321200341,-3.49358221835944,0.00371241999463435,0.896557070378886,-1.89452452992448
"41","GB48662",2426,901,2878,1131,449,2300,2645,6942,9924,1171,5113,2887,-1.38719720824973,8.48094316618416,-3.49770713435123,0.00368249060162493,0.896557070378886,-2.26369571193399
"42","GB50949",357,382,529,270,221,371,248,189,298,201,321,268,0.536290970802847,5.49937980724548,3.4779811574817,0.00382785220842174,0.896557070378886,-1.88048921563677
"43","GB55368",1694,1055,2587,644,1164,2049,2271,3084,3380,1344,2090,2981,-0.745701142968568,8.14434358811673,-3.47765569209452,0.00383029846262217,0.896557070378886,-2.22142633530297
"44","GB51487",109,80,178,43,80,120,77,73,78,60,62,45,0.620706219026673,3.5927792090853,3.44700761698551,0.00406785514341496,0.92116503368969,-2.15660706689066
"45","GB55369",781,481,657,373,637,737,845,1070,1530,863,1066,1101,-0.7419644982855,6.93615291887795,-3.44071055077737,0.00411847257983468,0.92116503368969,-2.07388734177795
"46","GB49848",6033,2182,4952,2518,1496,3792,8918,14077,25636,3714,4258,4935,-1.26527083359241,9.58925547299249,-3.35717825783788,0.00485305183957478,0.998832962697768,-2.59997368449181
"47","GB49912",2,7,16,0,2,3,8,17,18,15,8,25,-1.941780257224,0.101753040015003,-3.32779141396996,0.00514165121847776,0.998832962697768,-3.28726507800959
"48","GB49981",26,43,49,18,18,36,27,16,17,10,24,15,0.798885092207921,1.83362243530718,3.34267899740837,0.00499335524096244,0.998832962697768,-2.761013533127
"49","GB52857",2204,1537,3199,2262,689,3974,11548,8823,5829,1827,3797,5641,-1.32827216626341,8.98701860584361,-3.35960079287718,0.00482999866740976,0.998832962697768,-2.49806267856183
"50","GB55008",66,35,66,32,37,62,65,57,109,53,94,91,-0.616622183160215,3.21905408963588,-3.33908714926343,0.00502873647959289,0.998832962697768,-2.37677895378056
