"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB48881",620,735,222,245,1079,308,524,2561,2124,793,2936,993,-1.53384709166096,6.92328875621673,-4.30567451569369,0.000770944298694327,0.40491969561313,-0.5710923173451
"32","GB48923",669,558,905,883,943,1222,347,1100,446,252,371,560,1.06792690152947,6.57775189735867,3.8082649536858,0.00200968781502011,0.40491969561313,-1.25522418049509
"33","GB49321",7911,5718,2065,2068,7685,1566,5396,13134,15395,6668,14085,8820,-1.3847405981185,9.85317734081488,-3.90885494764527,0.00165298460452091,0.40491969561313,-1.57586770656245
"34","GB50550",419,515,7067,6731,2525,4521,197,1059,310,195,476,361,2.90841605210478,7.10898195069998,4.01664038504609,0.0013418464173711,0.40491969561313,-1.02800663846866
"35","GB50965",24,29,21,21,42,44,13,23,15,5,10,25,1.1051579465288,1.64175922946239,3.99960869897231,0.00138671347899958,0.40491969561313,-1.70155981843545
"36","GB52451",12,8,8,7,18,14,3,4,5,2,2,8,1.51585038144789,0.053282861479207,4.39077632295124,0.000655900477180881,0.40491969561313,-2.04699291487501
"37","GB52840",15,6,4,4,9,6,9,32,16,10,16,20,-1.10849210717815,0.727505265960902,-3.98022985832556,0.00143963264866517,0.40491969561313,-2.08275899384343
"38","GB52927",68,53,84,78,49,33,31,40,3,12,8,22,1.98809747776396,2.18802991473479,3.73028782782618,0.00233943928626533,0.40491969561313,-1.853883999524
"39","GB53512",153,142,59,53,130,54,132,598,395,153,257,130,-1.25143002044633,4.47738035802529,-3.89492945700133,0.00169823578143088,0.40491969561313,-1.12702020897351
"40","GB53613",173,218,96,128,165,153,75,147,91,79,136,144,0.596395719663664,4.30488696643577,3.67324019594914,0.00261506680359102,0.40491969561313,-1.45841081006619
"41","GB53860",745,316,920,634,759,879,188,739,423,121,203,330,1.44749592526268,6.06740237615869,4.11329019560827,0.00111390736612173,0.40491969561313,-0.761764762206729
"42","GB54123",249,291,82,70,279,124,342,697,385,220,493,208,-1.04732699852837,5.19276052616495,-3.88570774829366,0.00172889517784178,0.40491969561313,-1.09364415983899
"43","GB54692",275,358,120,160,369,166,323,480,422,271,571,328,-0.718259214085347,5.49917601567229,-3.65453980470909,0.00271241035126519,0.40491969561313,-1.45037546731154
"44","GB54932",158,223,74,117,224,145,224,534,290,165,259,220,-0.721444759530821,4.92598204487799,-4.55652894593136,0.00047986397466789,0.40491969561313,-0.0755389864212441
"45","GB55000",699,421,217,204,428,176,635,1390,1105,587,1003,353,-1.21663029746419,6.24948219974236,-3.89670945992948,0.0016923819233884,0.40491969561313,-1.10274147507173
"46","GB55202",30,19,11,11,15,9,32,53,103,35,88,31,-1.61740451154696,2.09963321486116,-4.00540084519541,0.00137128550154534,0.40491969561313,-1.56172678911684
"47","GB55452",7725,7452,3448,3198,5485,2594,7065,13466,12278,5711,13810,8624,-0.991829917249438,10.0008022090522,-4.01598250554203,0.00134355162851634,0.40491969561313,-1.47706698896911
"48","GB55587",353,378,155,193,459,254,400,832,619,268,346,418,-0.581042918337378,5.77140627113029,-3.9586808836102,0.00150090583921591,0.40491969561313,-0.973913067499224
"49","GB55612",44,28,24,28,38,18,63,93,95,38,62,45,-1.01301538385396,2.73034113216116,-3.95589958707361,0.00150900604548114,0.40491969561313,-1.38539847081279
"50","GB55717",549,563,295,253,459,264,452,903,754,416,789,596,-0.654710381596965,6.22919032999467,-3.93151217285573,0.00158197096691828,0.40491969561313,-1.03900709718409
