"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB51376",3,7,8,2,1,6,16,14,20,3,21,32,-1.69249249790497,0.300267518125509,-3.91397026070261,0.00163516502836785,0.932052916232472,-4.41621167401866
"34","GB51613",126,86,199,72,143,182,84,75,88,61,85,107,0.822897589830944,3.984011828372,3.80364292494534,0.00202609710267363,0.932052916232472,-3.95984909936523
"35","GB52597",146,110,126,73,97,37,36,34,83,26,56,45,1.20531142302609,3.28480655323724,3.7955617735651,0.00205822859586471,0.932052916232472,-4.10068293697469
"36","GB52670",44,36,86,25,18,23,91,62,122,29,88,91,-0.906121422492076,2.95824843436555,-3.95959038994171,0.00149684961026286,0.932052916232472,-4.13073598102478
"37","GB52724",863,543,2172,353,243,527,1776,2058,2558,500,1488,1502,-1.12011674722926,7.18527157550226,-3.63768980109762,0.00280108494034364,0.932052916232472,-4.02903640179569
"38","GB52786",298,291,376,84,162,155,175,125,156,135,188,132,0.689793725181329,4.75641301872289,3.27391824327707,0.00571941624307286,0.932052916232472,-3.9515704608595
"39","GB53137",15,13,12,13,5,5,8,1,4,2,6,4,1.48646162488021,-0.0217007637003775,3.48869306608213,0.00375072291144771,0.932052916232472,-4.45332089731713
"40","GB53149",219,108,253,88,62,162,366,269,529,132,314,381,-0.955785094445059,4.96200122546957,-4.82803103827766,0.000289187626754266,0.932052916232472,-3.60677009872715
"41","GB53179",59,68,184,62,56,36,40,51,51,25,28,45,1.0345635356594,2.99169438731833,3.50330718770694,0.00364471126574625,0.932052916232472,-4.18648643161328
"42","GB53516",475,260,1645,403,345,362,275,231,277,238,148,254,1.21485498551292,5.6710516303942,4.23795460033168,0.000876245749906911,0.932052916232472,-3.6918200703655
"43","GB53769",918,526,1203,441,293,807,2052,2218,3524,607,1347,1456,-1.15725086006319,7.29069551181019,-4.23100540464459,0.00088796064796891,0.932052916232472,-3.93885101526245
"44","GB53887",18473,9460,39518,9838,7537,27082,58992,52690,37698,22546,27779,42687,-1.11091040200961,11.8781773156698,-3.35617241351557,0.00486562044109624,0.932052916232472,-4.40389928082928
"45","GB53888",1309,1004,2875,1562,514,692,6840,4716,4858,1241,2916,5241,-1.49276785182604,8.32338262109888,-3.96937030887473,0.00146878683163767,0.932052916232472,-4.11436345002577
"46","GB54333",2,5,4,2,1,8,7,7,11,10,14,9,-1.27676628877113,-0.128377986133537,-3.26757814699689,0.00579114474203987,0.932052916232472,-4.4670282797896
"47","GB54524",20,25,23,16,8,7,5,8,15,7,2,4,1.52793759734401,0.60011709605375,3.28991595684134,0.00554235347080541,0.932052916232472,-4.43431868820056
"48","GB54674",344,212,637,186,186,239,413,422,587,227,500,599,-0.474242313074243,5.73181034889995,-3.33272451607471,0.00509508073600685,0.932052916232472,-3.91966954837317
"49","GB54908",14,13,14,15,7,12,29,25,79,35,36,23,-1.29165223528325,1.70134678340138,-3.69612042339363,0.00249874888968003,0.932052916232472,-4.32261505025324
"50","GB55773",106,69,73,55,36,69,125,120,213,54,137,193,-0.840743852639649,3.82707904256847,-3.67682495432768,0.00259474507522874,0.932052916232472,-4.01740771740297
