"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"38","GB51979",1029,574,899,1328,939,551,1864,1468,652,1368,739,834,-0.538670691340326,7.20098046361349,-3.29632417853729,0.00549533130201505,0.99988037825664,-4.10918234419795
"39","GB52321",197,188,110,118,89,63,325,224,166,217,104,125,-0.797540072286446,4.49931423136273,-3.09551152177062,0.00814945328255597,0.99988037825664,-4.05638164067112
"40","GB52553",48,30,29,54,53,31,84,60,30,63,62,42,-0.583461397760893,2.84940177653577,-2.90849250377277,0.0117524815815303,0.99988037825664,-4.30167239237861
"41","GB52656",773,267,506,689,643,315,1518,1013,336,721,472,492,-0.611148646939631,6.47108812594931,-2.84783534261294,0.0132293175988994,0.99988037825664,-4.13010980247714
"42","GB52742",458,339,403,540,472,388,1205,862,284,490,352,409,-0.465138942090706,6.19701745349371,-2.8375599187632,0.013496950056736,0.99988037825664,-4.10708410770839
"43","GB53319",108,80,66,78,78,44,217,148,46,125,53,84,-0.630289630227193,3.71026849250306,-3.08853320563194,0.00826173027486389,0.99988037825664,-4.16523415510308
"44","GB53625",1249,634,787,616,957,389,1283,1486,659,924,825,834,-0.643213885301433,7.01231601665348,-2.65682051458439,0.0191697432125079,0.99988037825664,-4.23006187523726
"45","GB54005",17,11,8,24,8,12,1,4,1,5,7,6,1.71073432012339,0.0976004633843238,3.19274762492743,0.00673413662440488,0.99988037825664,-4.465559464005
"46","GB54922",11,8,3,18,9,11,34,18,12,19,11,15,-1.04566407831833,0.983547832327521,-3.34144847120563,0.00502962222503245,0.99988037825664,-4.41016768236636
"47","GB55212",409,2084,1477,766,3848,1120,4364,740,3585,5274,17505,4163,-1.97707878842031,8.45403247309338,-2.66729165855484,0.0187855847212463,0.99988037825664,-4.33553649803621
"48","GB55300",389,240,469,513,384,321,953,768,252,484,402,341,-0.541216653023361,6.03670131828259,-2.9024264577049,0.0118925521504787,0.99988037825664,-4.07531503597042
"49","GB55326",116,82,92,107,79,94,200,137,71,168,77,77,-0.450807096735709,3.99357801231956,-3.20421212680911,0.00658431156406061,0.99988037825664,-4.09549930315132
"50","GB55327",87,79,112,95,61,97,220,123,52,163,77,84,-0.533137595934892,3.90506700860574,-2.64129398080359,0.0197534465999968,0.99988037825664,-4.23761469795307
