"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB43901",153,97,93,139,235,282,219,190,225,346,292,298,-0.447029491403577,4.66410514623788,-2.74402402351882,0.0159465911266086,0.999634686852681,-4.1165752319116
"14","GB43935",313,119,215,125,206,615,52,115,224,206,154,162,0.924833337415738,4.49517027264461,3.02224406821083,0.00922636688691876,0.999634686852681,-4.04936669686782
"15","GB44772",245,174,74,216,220,305,234,294,341,506,359,299,-0.495823290803548,4.9986280838917,-3.21202569511927,0.006338452210493,0.999634686852681,-3.96470075137942
"16","GB45102",137,128,73,109,198,148,212,151,247,318,209,242,-0.547222376972601,4.43267432011901,-2.91056232642291,0.0114999023526649,0.999634686852681,-4.08760232582216
"17","GB45973",2831,564,1391,849,653,4380,368,484,1520,736,821,503,1.30464796866249,6.90137837419626,3.05298145875567,0.00868272535818101,0.999634686852681,-4.09204633235933
"18","GB46047",173,78,24,101,97,187,152,226,203,237,186,182,-0.735076199893946,4.10423769957105,-3.04542811123649,0.00881330609146813,0.999634686852681,-4.09276923938423
"19","GB46543",133,107,86,95,207,211,220,168,227,286,256,263,-0.540066379830237,4.48734051442301,-3.22465857933396,0.00618184245031661,0.999634686852681,-3.9965511429747
"20","GB47358",10,4,6,11,25,22,25,24,31,57,25,35,-1.1707255055919,1.27253593813944,-3.83751119471611,0.00184265919843536,0.999634686852681,-4.32533547784844
"21","GB47779",65,106,66,88,162,239,43,72,40,61,42,219,1.05670777984862,3.41830955164215,2.89375166703246,0.0118868431273983,0.999634686852681,-4.20825039618663
"22","GB47901",175,165,103,122,258,223,213,232,341,356,318,281,-0.501878202538149,4.80057849906201,-3.40619384080666,0.0043148810096354,0.999634686852681,-3.91976342584081
"23","GB48121",8,21,9,12,16,33,4,7,1,10,6,17,1.56896053102363,0.315636996964131,3.23200424479153,0.00609255896210884,0.999634686852681,-4.43681867592368
"24","GB48155",19,17,18,28,39,39,10,15,22,24,21,27,0.656315183520091,1.50942686272818,2.98779526220338,0.00987571899591127,0.999634686852681,-4.37759022192075
"25","GB48175",15,23,14,12,16,55,8,10,20,11,9,10,1.11388955507316,0.936533549378975,3.43291660830788,0.00409254485441337,0.999634686852681,-4.38115389430256
"26","GB48897",4,5,0,4,12,16,10,10,36,20,28,20,-1.6846312558901,0.283151371453279,-3.39517047099056,0.00441009404999464,0.999634686852681,-4.42723247178065
"27","GB49163",13,13,7,11,15,34,4,10,4,16,7,10,1.12633565244024,0.455545748792702,3.59274064754274,0.00298361882399797,0.999634686852681,-4.40358880734462
"28","GB49276",283,156,148,197,293,461,160,98,236,170,259,259,0.626944924564119,4.74995611925831,2.91630351722322,0.0113706128672524,0.999634686852681,-4.05428434106932
"29","GB49408",171,132,90,137,197,206,219,206,295,279,230,263,-0.435740182925593,4.62255507588253,-3.03581097213818,0.0089823818030408,0.999634686852681,-4.03400208899494
"30","GB49785",396,691,388,178,512,418,245,196,316,166,211,373,1.03496130155317,5.31312664284686,2.90375344399514,0.0116551110084196,0.999634686852681,-4.04827001624316
"31","GB50451",29,44,21,29,66,88,13,15,32,54,44,21,0.904384528375488,2.08163645874553,3.2080606734396,0.006388417460109,0.999634686852681,-4.3022490171282
"32","GB50530",18,19,22,20,20,39,12,5,24,11,10,21,1.07727473102066,1.12113052693709,3.19277552153068,0.00658473408405483,0.999634686852681,-4.38815306467194
"33","GB50545",141,192,139,177,135,282,337,311,430,460,211,353,-0.733547387508606,4.95084130655144,-3.07082978374071,0.008381731474984,0.999634686852681,-4.01259803771903
"34","GB50733",83,98,47,53,92,148,42,42,47,50,31,118,0.994198934670945,3.03029021022348,3.54021320863368,0.00330989585619751,0.999634686852681,-4.13783677681887
"35","GB51339",94,68,60,72,171,125,136,111,157,213,190,187,-0.534259037566187,3.96631979543875,-2.88040077181067,0.0122032393092202,0.999634686852681,-4.14386396138704
"36","GB51516",119,48,36,73,99,220,81,175,157,250,154,189,-0.60301689717744,3.8840678642604,-2.76745119246972,0.0152320137899048,0.999634686852681,-4.18349981330107
"37","GB51697",155,100,107,142,213,222,222,175,353,272,239,313,-0.496696989288953,4.64694077946178,-2.82311463634667,0.0136572628729724,0.999634686852681,-4.09492524859912
"38","GB51995",103,190,84,105,251,265,85,90,146,91,100,151,0.787491815012544,4.02719227323873,3.37432556712337,0.00459594099009615,0.999634686852681,-4.01125646959737
"39","GB52279",21,9,47,10,105,58,39,137,97,102,97,236,-1.56188752225518,2.81688049695208,-3.1233895921348,0.00755415581510289,0.999634686852681,-4.24957286862985
"40","GB52992",282,441,161,205,306,461,167,228,292,283,219,283,0.547204133982422,5.07778085482523,2.95868646213292,0.0104594339117215,0.999634686852681,-4.02750456598671
"41","GB53756",70,3,186,51,479,294,168,745,859,691,314,1045,-2.32354784791602,4.75985689143766,-2.8180617560113,0.0137933755470699,0.999634686852681,-4.16727141040783
"42","GB53876",387,224,109,187,293,341,247,395,534,536,607,388,-0.574570408116534,5.35764650208756,-3.1752588566351,0.00681711080315965,0.999634686852681,-3.97299176576037
"43","GB54001",70,55,27,36,74,53,13,16,70,44,36,36,0.88818984265501,2.33731946830082,2.91505406032318,0.0113986278767079,0.999634686852681,-4.31840264983928
"44","GB54170",8,14,7,9,19,31,8,5,7,15,9,10,0.871087939666206,0.483250124070279,2.88795715450576,0.0120231620815583,0.999634686852681,-4.45141048167595
"45","GB55029",11323,443,1511,1629,965,6700,487,865,688,708,743,828,1.81270696776301,7.27666251988733,3.30524208492893,0.00526985447171048,0.999634686852681,-4.05822547695115
"46","GB55072",15,10,3,17,16,37,3,6,10,18,5,5,1.26111671264089,0.331052020570778,3.39409585768556,0.00441948797021168,0.999634686852681,-4.42441265192128
"47","GB55394",23,44,18,27,45,61,8,15,12,30,26,40,1.05420979822405,1.711941561892,3.51581369404435,0.00347347408707072,0.999634686852681,-4.30519786337705
"48","GB55395",293,275,185,286,455,832,147,273,285,371,391,405,0.480726607219405,5.34934973468474,2.891823860043,0.0119320263623448,0.999634686852681,-4.0463526290023
"49","GB55400",56,28,39,22,71,141,10,25,19,20,30,52,1.37700135928522,2.1244786119252,3.72438734273188,0.00230146789269043,0.999634686852681,-4.23907690232973
"50","GB55682",30,57,25,21,50,50,6,17,30,30,35,28,0.948837680369504,1.85441717445929,3.04284281230272,0.00885844530710979,0.999634686852681,-4.34490540399416
