"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"36","GB52266",565,266,656,646,1165,1242,762,759,626,1034,1363,1680,-0.848736892304703,6.69394077876844,-3.2759962418142,0.00558424945662472,0.725227669313984,-3.98159467561198
"37","GB52787",25,8,10,8,15,46,59,34,33,27,60,46,-1.69171849095332,1.7024723200119,-3.90397590044955,0.00161765668842101,0.725227669313984,-4.27071601107557
"38","GB52829",2133,1813,3058,3484,3073,3620,3219,3325,1942,4991,4058,5166,-0.680767472816715,8.65891821393693,-4.18293202609313,0.000939848510513598,0.725227669313984,-3.9436608781038
"39","GB52956",166,120,107,111,135,220,244,199,230,243,429,226,-1.1807910571015,4.58468279112826,-3.9818405679897,0.00138927129245937,0.725227669313984,-3.76716729441664
"40","GB53012",644,239,568,540,882,1385,1215,748,965,1334,2115,1282,-1.29085111690818,6.79487459227842,-3.81877097821562,0.00191173891008667,0.725227669313984,-3.85532076638022
"41","GB53188",186,224,262,256,213,196,62,103,103,131,140,216,0.6198558379465,4.36843563899021,3.24349211549479,0.00595559808034724,0.725227669313984,-3.98224693455295
"42","GB53305",381,167,235,240,357,884,556,446,594,480,857,592,-1.15305015065815,5.78439381639107,-3.21039643138152,0.00635903687363834,0.725227669313984,-3.93772102679618
"43","GB53976",103,65,89,69,82,212,176,108,154,153,258,200,-1.10671582912453,4.01960429408344,-3.51496935964511,0.00347934719083953,0.725227669313984,-3.96641451862315
"44","GB54127",251,98,177,202,275,636,448,392,523,430,626,440,-1.33864289099196,5.4016060928427,-3.72543818569039,0.00229676397960901,0.725227669313984,-3.78546075918405
"45","GB54551",46,36,36,44,54,104,54,53,48,103,125,139,-0.986144813531854,3.01305265769021,-3.59822748282679,0.00295152895660208,0.725227669313984,-4.11756697433076
"46","GB55034",1,0,3,4,6,14,8,8,10,12,22,17,-2.21990469804151,-0.304939196269639,-4.10953045969791,0.00108352181095701,0.725227669313984,-4.40640858255201
"47","GB55059",241,142,326,295,525,565,399,416,362,369,803,530,-0.849640428338215,5.60618896070346,-3.25759787264585,0.00579150805773686,0.725227669313984,-3.91236891148929
"48","GB55403",807,407,789,997,1744,1979,1227,1177,1137,1824,1930,2063,-0.947220566254599,7.28299033333741,-3.3200161989281,0.00511795802946255,0.725227669313984,-4.01630547162385
"49","GB55730",227,31,101,96,188,413,303,266,295,370,512,266,-1.57924578150998,4.73383994525626,-3.47250079570874,0.00378425084411099,0.725227669313984,-3.90025052834227
"50","GB55882",7,3,9,16,14,9,13,10,10,23,20,25,-1.07077357283654,0.63536627533111,-3.50633692889243,0.00353925301036115,0.725227669313984,-4.39544422976184
