"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB43718",858,1683,1080,1383,676,1412,2853,2867,3248,1582,5924,4364,-1.25622936112745,7.92583714517994,-4.50891633670863,0.000506692718609003,0.744590181513733,-3.74683442481625
"14","GB43823",3321,3426,5511,6296,5053,7804,3316,6593,3374,1318,4003,3494,0.828270622419103,9.02625188064591,3.35687283300037,0.00477610080757067,0.744590181513733,-4.06356652488144
"15","GB43866",55,15,61,40,29,35,25,15,18,19,19,10,1.35342398843468,1.68753290260531,3.31126633726874,0.00522694852967458,0.744590181513733,-4.27833492970147
"16","GB43978",76,64,102,53,192,110,168,160,279,71,379,328,-0.924649787670984,4.11594384930046,-3.49694944090341,0.00362102561035123,0.744590181513733,-3.87244668304937
"17","GB44367",7,0,9,14,36,58,70,37,136,60,89,172,-2.62505554801149,1.89625651930065,-3.45890619793566,0.00390364639037117,0.744590181513733,-4.28082440940325
"18","GB44902",184,185,146,147,161,227,111,212,177,71,158,169,0.526485566958643,4.32435587878917,3.33059445644281,0.00503089398692347,0.744590181513733,-3.85667919543679
"19","GB45210",179,140,177,145,194,168,146,182,151,71,141,120,0.601213952045079,4.23616512866341,3.47745849729253,0.0037631510326024,0.744590181513733,-3.82531442276717
"20","GB45272",70,17,29,40,48,90,91,88,123,35,267,128,-1.03691330631499,3.09411305164543,-3.33790868271328,0.00495863807300251,0.744590181513733,-4.08354043897203
"21","GB45506",104,90,121,96,108,138,78,85,106,48,56,93,0.803443007541714,3.53348068383089,3.70105962308638,0.00242153968782545,0.744590181513733,-3.90629113321896
"22","GB45512",70,129,256,127,104,161,279,267,322,174,473,470,-1.05780367994254,4.69330986142673,-3.6051216476669,0.00292504905058223,0.744590181513733,-3.76955311060552
"23","GB46149",23,14,12,13,21,21,29,32,50,14,63,30,-0.730384129622448,1.61602495930818,-3.45575332814572,0.00392804227670326,0.744590181513733,-4.26858244889308
"24","GB46222",237,134,115,378,121,179,66,201,93,21,158,77,1.24370444338668,3.95393077896532,3.48040926315482,0.003741278933444,0.744590181513733,-3.89253737429779
"25","GB46301",5,14,15,9,6,12,35,22,35,22,46,56,-1.5660576717001,1.24118347080407,-4.28645833394734,0.000774924225519845,0.744590181513733,-4.2439375987086
"26","GB46612",95,197,159,152,115,206,312,329,287,231,366,609,-0.974783501509986,4.84550659929168,-3.53574043403406,0.00335405004745912,0.744590181513733,-3.77306762474922
"27","GB46900",51,48,61,43,43,42,33,32,39,15,32,44,0.828248159180424,2.3130476839613,3.42969732869794,0.00413561558511356,0.744590181513733,-4.17693388186031
"28","GB47055",93,48,45,46,136,179,223,190,239,102,221,203,-0.972946241869903,3.96528142115081,-4.0432636172986,0.00123992176172775,0.744590181513733,-3.76828095994857
"29","GB47545",27,72,89,82,36,44,341,285,130,137,438,112,-1.77407191030339,3.76327438467821,-3.83197047817664,0.00187276417689755,0.744590181513733,-3.89384255514736
"30","GB47688",48,45,49,43,97,78,79,99,123,58,222,134,-0.681684800381732,3.34226276460897,-3.36943400435425,0.00465891853772013,0.744590181513733,-4.02824706495657
"31","GB48068",244,351,219,333,383,356,110,303,366,138,234,172,0.864114692951476,4.9973439359707,3.83876756186065,0.00184799391674269,0.744590181513733,-3.64287605994994
"32","GB48256",987,586,853,795,1000,1006,662,1108,792,286,809,775,0.561775234060108,6.61539634178663,3.40849837665286,0.00431260502699515,0.744590181513733,-3.87461267401288
"33","GB48557",209,171,99,130,236,225,211,315,461,184,469,363,-0.629573705922511,4.88936497549236,-3.78403082576593,0.00205732725737509,0.744590181513733,-3.67870830587082
"34","GB48776",34,41,22,40,64,54,68,76,101,35,143,75,-0.676289770798122,2.8380270245691,-3.63666731859735,0.00274875836850595,0.744590181513733,-4.06195846144271
"35","GB49843",32,27,30,36,70,86,75,101,112,33,113,95,-0.693384391965672,2.92282403795742,-3.55061072469712,0.00325704899849647,0.744590181513733,-4.06368613734698
"36","GB50478",3,25,13,14,11,15,30,34,36,14,50,64,-1.34216282138448,1.39289535110279,-3.44027449704606,0.00405005538038262,0.744590181513733,-4.30299722636246
"37","GB50709",1391,1039,1168,1377,1205,1400,766,1032,1385,425,1528,1348,0.58972229257225,7.15797218077581,3.85199000067213,0.00180075832230882,0.744590181513733,-3.81095163588983
"38","GB50814",235,324,160,269,289,304,401,523,529,218,858,590,-0.660948242002338,5.49087697863904,-4.09988782533045,0.00111085815220966,0.744590181513733,-3.57776757067269
"39","GB51512",61,69,53,60,97,84,108,103,175,57,159,130,-0.490317443465554,3.51825006018696,-3.36939758503263,0.00465925408878629,0.744590181513733,-3.99349636933804
"40","GB51797",15,44,22,22,42,27,39,82,111,22,180,114,-1.3099998862057,2.52417770468982,-3.89329579724996,0.00166096151925937,0.744590181513733,-4.08605313913457
"41","GB52560",11,14,5,11,16,14,18,31,45,12,57,26,-1.06304423576561,1.21387811366005,-4.03376978471041,0.00126301713550208,0.744590181513733,-4.25978438964723
"42","GB53427",378,154,166,220,273,313,534,698,916,252,1039,363,-0.998153427240099,5.55274618109552,-4.69559011630872,0.000356237662044319,0.744590181513733,-3.44259157872356
"43","GB53428",69,70,50,57,51,87,126,161,226,45,329,104,-0.962784895417719,3.58406469112516,-3.88784318481109,0.0016787634868363,0.744590181513733,-3.87257823338998
"44","GB53654",108,114,79,83,149,141,157,206,223,74,316,205,-0.498296251930737,4.17128292406982,-3.65070683407562,0.0026737928439918,0.744590181513733,-3.80195763126592
"45","GB54963",7,15,14,26,16,17,9,8,14,0,4,3,1.94378044930478,0.0982623220213995,3.718250274047,0.00234105485165377,0.744590181513733,-4.38404768641253
"46","GB55207",8658,4544,9009,16506,7931,6777,1398,5517,507,749,5860,4078,2.27806994087113,9.03105625214047,4.04074938079345,0.00124599574175623,0.744590181513733,-3.93269156495044
"47","GB55535",34,41,25,28,64,54,58,73,107,31,131,74,-0.654503770981594,2.76747660588924,-3.46248756933468,0.00387611974939906,0.744590181513733,-4.10559378213032
"48","GB55668",34,27,23,51,66,41,52,81,102,37,207,113,-0.944900136817584,2.87032624919844,-3.58411242484906,0.00304875608096962,0.744590181513733,-4.07019206379927
"49","GB55850",8,4,5,3,7,6,11,15,15,6,22,19,-1.06895599682952,0.202415450520561,-4.04620036201761,0.00123286536719931,0.744590181513733,-4.35966611888408
"50","GB55997",17,36,9,56,33,87,73,104,166,30,128,79,-1.19920835691999,2.73566667824577,-3.37368601451224,0.00461990860126997,0.744590181513733,-4.13704540365376
