"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB48881",620,735,222,245,993,308,524,2561,2124,793,2936,1079,-1.56623396088652,6.92328875621673,-4.53120187441382,0.000507155256932838,0.174709630793721,0.0496796931616839
"19","GB51356",37003,44498,18845,13676,27342,14841,46507,167319,78981,39155,89045,56435,-1.47090217217381,12.6202331350547,-5.06084386056898,0.000191047249604783,0.174709630793721,-0.163038932232288
"20","GB51433",114,165,58,86,126,104,66,106,60,49,78,81,0.670423630003039,3.7387545500876,4.49281414757094,0.000545057608545867,0.174709630793721,-0.0295841185164791
"21","GB52013",67,79,40,36,118,65,139,202,140,57,89,144,-0.822515832877671,3.74536279508456,-4.51855967211432,0.000519327589818516,0.174709630793721,0.00793621774254216
"22","GB52078",38,58,23,31,63,43,70,156,93,44,48,108,-0.870938913093664,3.1327139432368,-4.48848178464892,0.000549515030325968,0.174709630793721,-0.118063912109383
"23","GB53756",111,44,70,65,131,46,181,815,183,83,571,389,-1.91100419888556,4.46239491478934,-4.4691909190012,0.000569824025206902,0.174709630793721,-0.0440198891150416
"24","GB54121",96,117,42,59,84,47,116,274,178,89,202,139,-1.04422341176317,4.01137654986614,-5.58802042431767,7.49694034275546e-05,0.174709630793721,1.66907429005488
"25","GB54123",249,291,82,70,208,124,342,697,385,220,493,279,-1.18422913023493,5.19276052616495,-5.30349400857733,0.000123628440013465,0.174709630793721,1.3391603640805
"26","GB54932",158,223,74,117,220,145,224,534,290,165,259,224,-0.723100195572333,4.92598204487799,-4.61513872221116,0.000433465899471471,0.174709630793721,0.226095302276206
"27","GB55000",699,421,217,204,353,176,635,1390,1105,587,1003,428,-1.30046364334441,6.24948219974236,-4.46331333364567,0.000576164502489277,0.174709630793721,-0.0373896658809443
"28","GB55219",346,330,133,124,295,211,279,1082,634,344,775,433,-1.13894786859081,5.72827203665887,-5.2226138979352,0.00014280502275296,0.174709630793721,1.21231645193296
"29","GB55263",2747,3345,1504,978,2142,1463,3312,7031,4117,2733,6207,4209,-1.13630110013802,8.78471564118895,-5.27366308931264,0.000130368222832577,0.174709630793721,0.940172204250635
"30","GB55393",1030,877,490,463,905,382,881,1890,1251,921,1260,1346,-0.836712302392121,7.09679111717005,-4.45055739453918,0.000590176596819325,0.174709630793721,-0.0865247070078299
"31","GB55396",291,368,197,227,257,222,513,1531,957,258,675,444,-1.15717833596144,5.94588353145984,-5.24824570196543,0.000136412909925717,0.174709630793721,1.24542485601928
"32","GB55587",353,378,155,193,418,254,400,832,619,268,346,459,-0.617666017057265,5.77140627113029,-4.60704336950742,0.000440063796477635,0.174709630793721,0.213734203292718
"33","GB55884",7,7,2,7,6,13,19,38,22,12,16,16,-1.45656804455424,0.829405860195308,-4.59084498976157,0.000453579379137199,0.174709630793721,-0.65570921263386
"34","GB55961",140,145,77,74,161,102,75,74,68,59,52,99,0.835908609068138,3.77575126860652,4.60816731896445,0.000439141580299042,0.174709630793721,0.157364761037985
"35","GB44710",338,240,74,81,376,142,215,1064,2297,355,1453,698,-1.9506249876788,5.80590614438275,-4.42015038678558,0.000625012998328819,0.179735880805131,-0.110846734767983
"36","GB49794",193,211,116,90,153,110,193,636,355,134,215,244,-0.796434926497945,4.87946660566453,-4.35212168859632,0.00071083799953206,0.198738457369172,-0.219222131056174
"37","GB40164",1398,2017,614,585,1037,714,1570,3768,1769,1469,1618,1572,-0.878353600246681,7.67908828022681,-4.19962380993032,0.000950162770085359,0.218944410824611,-0.525016692702319
"38","GB42303",14,22,6,10,14,16,19,75,46,10,34,40,-1.21998491004393,1.66057341121232,-4.28405733328243,0.000808898163130603,0.218944410824611,-0.738744980386983
"39","GB44356",19,20,10,9,15,13,8,9,8,2,3,12,1.20632211105936,0.572211025905395,4.21354930463047,0.000925225905092289,0.218944410824611,-1.16548417414781
"40","GB44983",716,657,309,331,870,521,888,1473,873,503,809,828,-0.603465137340562,6.69873565279063,-4.19579790319771,0.000957134036391744,0.218944410824611,-0.493232965945598
"41","GB53962",5,12,9,4,8,9,10,82,29,11,35,28,-1.72315235969173,1.14018911583771,-4.26251654788197,0.000842749621036066,0.218944410824611,-0.9400725902797
"42","GB54396",201,337,61,85,220,93,243,4343,542,255,820,406,-1.86787144058123,5.48867359501773,-4.20549558088392,0.000939564910381531,0.218944410824611,-0.472494160992105
"43","GB54584",158,201,105,91,167,122,90,124,88,67,87,148,0.600472123891836,4.15604045373936,4.20403265522244,0.000942193917639193,0.218944410824611,-0.479419353881301
"44","GB54692",275,358,120,160,328,166,323,480,422,271,571,369,-0.769678632378704,5.49917601567229,-4.2407448977814,0.000878445219318129,0.218944410824611,-0.410069507503526
"45","GB51642",100,161,54,41,86,77,89,887,313,99,267,255,-1.44500434191407,4.39880127274758,-4.07053041932574,0.00121688415793182,0.272176423324084,-0.705923610833541
"46","GB45312",514,727,347,364,758,493,291,461,364,242,345,603,0.57204508627572,6.0662958475558,4.03848791377144,0.00129425823813029,0.283189329712639,-0.759545878597913
"47","GB45969",49,17,10,31,93,16,48,116,167,58,107,106,-1.61191920337059,2.96693049667353,-4.01255092436009,0.00136056535615382,0.284902086670733,-0.887777745426767
"48","GB53043",264,395,153,137,228,204,309,655,355,241,757,398,-0.846874165673874,5.53780628871322,-4.00256748332608,0.00138700469417446,0.284902086670733,-0.824182908869807
"49","GB53566",227,281,114,143,256,205,294,612,304,175,328,273,-0.550312169096308,5.24636276468513,-4.01556481331073,0.00135268530813762,0.284902086670733,-0.802594822568916
"50","GB40695",406,121,333,289,1027,218,1144,3032,1129,410,1692,2461,-1.93098696235765,6.67877653385864,-3.97217802687033,0.00147076424241035,0.296064841997203,-0.874915551747912
