"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB48685",80,48,26,44,57,53,36,21,13,30,36,46,0.804025573398579,2.5358662585351,2.56041714995943,0.0230758033858886,0.999345151880076,-4.38147675506645
"24","GB48773",20,20,22,11,28,26,19,13,10,15,10,12,0.671027262481482,1.36604696108695,3.26374175455419,0.0058546038570851,0.999345151880076,-4.38654028051668
"25","GB48962",176,134,94,77,154,183,103,131,46,141,53,57,0.67941529648126,3.98715748500796,3.49653502033827,0.0037081555827693,0.999345151880076,-4.03207980811584
"26","GB49510",246,28,78,8,404,642,159,179,4,0,3,1,3.70578886169407,2.18280983207938,2.50985776504814,0.0254259153630937,0.999345151880076,-4.44273350395692
"27","GB49808",12,17,16,6,19,16,38,16,18,38,15,31,-0.80373486172379,1.52041025988764,-2.9626422778153,0.0105669038583114,0.999345151880076,-4.40464004576583
"28","GB49830",84,73,44,49,101,110,43,48,19,55,52,49,0.821438449061039,3.10861781714024,3.24510749242381,0.00607275273165216,0.999345151880076,-4.21838128021624
"29","GB49979",34,32,11,18,35,15,7,13,5,9,16,11,1.23696217719285,1.21526677188335,2.91800623354084,0.0115306739689592,0.999345151880076,-4.429377497415
"30","GB50449",292,66,24,33,112,32,13,15,7,19,78,31,1.75497730069011,2.46800479367924,2.57197532100631,0.0225687409902038,0.999345151880076,-4.39047513616365
"31","GB50788",18,16,33,14,41,25,72,45,14,53,23,44,-0.737734095709127,2.18509278118544,-2.94398519718158,0.0109596728945824,0.999345151880076,-4.35586237249642
"32","GB51056",5,1,13,5,12,5,49,18,4,12,9,11,-1.27684397851903,0.455361552578767,-2.58838656886652,0.0218672190793599,0.999345151880076,-4.4908549130668
"33","GB51582",12,16,1,7,13,12,1,1,0,3,1,12,2.04286316317939,-0.628066446054616,2.82972435359859,0.0136986808383096,0.999345151880076,-4.50077968642742
"34","GB52882",584,536,320,338,930,811,813,1086,528,923,595,707,-0.530251207369989,6.62708296240326,-2.52516714098146,0.0246910009014563,0.999345151880076,-4.23308805743488
"35","GB53112",28,20,24,19,50,20,70,99,18,55,30,37,-0.854878062139511,2.39368131150485,-3.03336874823458,0.00920030422716798,0.999345151880076,-4.32704637402442
"36","GB53376",335,218,201,188,305,297,232,197,130,250,139,228,0.392349216555694,5.08069056143095,2.60613131184183,0.0211324210076745,0.999345151880076,-4.14319845778517
"37","GB53541",12,14,4,11,13,15,11,7,4,5,4,4,0.8907443176838,0.331860338794125,2.51965298314158,0.0249533173128156,0.999345151880076,-4.49900603540282
"38","GB54005",17,11,8,7,24,8,1,4,1,5,6,12,1.64159062719629,0.0976004633843238,2.97692245130343,0.0102756990015819,0.999345151880076,-4.47842454741679
"39","GB54250",100,46,68,25,44,48,31,48,29,44,24,15,0.793942610769744,2.60158721140314,2.50203923754034,0.0258093069633034,0.999345151880076,-4.38539547141481
"40","GB54686",19,11,18,11,21,19,49,17,16,38,15,21,-0.562361258912136,1.61518206402369,-2.48574061957555,0.0266264665309247,0.999345151880076,-4.44653803715174
"41","GB54723",24,27,35,23,46,47,214,111,31,49,24,36,-0.901814617350155,2.73704846401696,-2.45982791435458,0.0279769810982978,0.999345151880076,-4.38210713808697
"42","GB54767",7,6,6,3,7,8,20,15,8,12,6,6,-0.738527840926651,0.352640175755595,-2.8075795106447,0.0143024866430242,0.999345151880076,-4.47876326906998
"43","GB54922",11,8,3,11,18,9,34,18,12,19,15,11,-0.911691126451652,0.983547832327521,-2.65970526910674,0.0190561577914543,0.999345151880076,-4.46264347785632
"44","GB55257",18,8,7,4,5,25,0,1,1,30,6,0,2.13278384106877,-0.501254353530586,2.48214711964696,0.0268099458099609,0.999345151880076,-4.51763316517685
"45","GB55304",41,32,16,18,33,48,21,26,13,33,11,15,0.652949582816978,1.87070282219049,2.452755291599,0.0283568459049,0.999345151880076,-4.43653572439389
"46","GB55326",116,82,92,77,107,79,200,137,71,168,77,94,-0.394086502461573,3.99357801231956,-2.58523560927921,0.0220002559273643,0.999345151880076,-4.23882140559496
"47","GB55495",513,320,153,261,411,420,201,285,119,310,182,202,0.623522533762221,5.3220800435675,2.452988647001,0.0283442341668369,0.999345151880076,-4.19178870446415
"48","GB55813",77,207,148,123,254,80,162,28,16,24,81,29,1.65538274157603,3.51701125276493,3.22572462071661,0.00630829171619901,0.999345151880076,-4.18105871664736
"49","GB55816",150,129,56,69,72,84,22,58,27,77,62,48,1.02720357442694,3.28616604361592,2.4832612467131,0.0267529306018875,0.999345151880076,-4.33535707202054
"50","GB55949",63,55,64,57,111,84,103,56,28,53,36,49,0.45421864794442,3.20225485259002,2.49380399510195,0.0262191377581374,0.999345151880076,-4.33860911967679
